yyyyWW,Date,Rank,Title,Code,OpenDate,Weekly,Total,Genre
201840,20181001~20181007,7,원더풀 고스트,20167903,2018-09-26,62167,439910,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}, {'genreNm': '범죄'}]"
201840,20181001~20181007,8,셜록 놈즈,20189462,2018-10-03,55086,59338,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}]"
201840,20181001~20181007,9,더 넌,20189262,2018-09-19,42712,1007366,[{'genreNm': '공포(호러)'}]
201840,20181001~20181007,10,서치,20185046,2018-08-29,26112,2944333,[{'genreNm': '드라마'}]
201841,20181008~20181014,1,암수살인,20179189,2018-10-03,1221440,2833894,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201841,20181008~20181014,2,베놈,20177221,2018-10-03,1168257,3249459,"[{'genreNm': '액션'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201841,20181008~20181014,3,안시성,20176122,2018-09-19,220333,5354290,"[{'genreNm': '사극'}, {'genreNm': '액션'}]"
201841,20181008~20181014,4,미쓰백,20189067,2018-10-11,185230,193787,[{'genreNm': '드라마'}]
201841,20181008~20181014,5,곰돌이 푸 다시 만나 행복해,20189123,2018-10-03,168167,395864,[{'genreNm': '어드벤처'}]
201841,20181008~20181014,6,스타 이즈 본,20180523,2018-10-09,151471,153395,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201841,20181008~20181014,7,다이노 어드벤처2: 육해공 공룡 대백과,20180770,2018-10-09,34822,34822,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}, {'genreNm': '가족'}]"
201841,20181008~20181014,8,셜록 놈즈,20189462,2018-10-03,24508,83846,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}]"
201841,20181008~20181014,9,협상,20177308,2018-09-19,21339,1953273,[{'genreNm': '범죄'}]
201841,20181008~20181014,10,에브리데이,20188661,2018-10-11,18294,21620,[{'genreNm': '멜로/로맨스'}]
201842,20181015~20181021,1,암수살인,20179189,2018-10-03,562883,3396777,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201842,20181015~20181021,2,베놈,20177221,2018-10-03,423014,3672473,"[{'genreNm': '액션'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201842,20181015~20181021,3,퍼스트맨,20186321,2018-10-18,422568,423192,"[{'genreNm': 'SF'}, {'genreNm': '드라마'}]"
201842,20181015~20181021,4,미쓰백,20189067,2018-10-11,258791,452578,[{'genreNm': '드라마'}]
201842,20181015~20181021,5,스타 이즈 본,20180523,2018-10-09,114306,267701,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201842,20181015~20181021,6,곰돌이 푸 다시 만나 행복해,20189123,2018-10-03,63032,458896,[{'genreNm': '어드벤처'}]
201842,20181015~20181021,7,안시성,20176122,2018-09-19,59080,5413370,"[{'genreNm': '사극'}, {'genreNm': '액션'}]"
201842,20181015~20181021,8,배반의 장미,20184678,2018-10-18,28878,29890,[{'genreNm': '코미디'}]
201842,20181015~20181021,9,펭귄 하이웨이,20187521,2018-10-18,23290,25631,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '판타지'}]"
201842,20181015~20181021,10,액슬,20180628,2018-10-18,11809,12152,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}]"
201843,20181022~20181028,1,창궐,20174981,2018-10-25,1002123,1008978,"[{'genreNm': '사극'}, {'genreNm': '액션'}]"
201843,20181022~20181028,2,암수살인,20179189,2018-10-03,300873,3697650,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201843,20181022~20181028,3,퍼스트맨,20186321,2018-10-18,207278,630470,"[{'genreNm': 'SF'}, {'genreNm': '드라마'}]"
201843,20181022~20181028,4,미쓰백,20189067,2018-10-11,188349,640927,[{'genreNm': '드라마'}]
201843,20181022~20181028,5,베놈,20177221,2018-10-03,178936,3851409,"[{'genreNm': '액션'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201843,20181022~20181028,6,크레이지 리치 아시안,20182403,2018-10-25,105987,106285,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201843,20181022~20181028,7,해리포터와 마법사의 돌,20010291,2001-12-13,103477,103477,"[{'genreNm': '가족'}, {'genreNm': '판타지'}]"
201843,20181022~20181028,8,스타 이즈 본,20180523,2018-10-09,99264,366965,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201843,20181022~20181028,9,완벽한 타인,20177538,2018-10-31,39115,42009,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201843,20181022~20181028,10,곰돌이 푸 다시 만나 행복해,20189123,2018-10-03,27142,486038,[{'genreNm': '어드벤처'}]
201844,20181029~20181104,1,완벽한 타인,20177538,2018-10-31,1622593,1664602,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201844,20181029~20181104,2,보헤미안 랩소디,20185485,2018-10-31,706776,709323,[{'genreNm': '드라마'}]
201844,20181029~20181104,3,창궐,20174981,2018-10-25,514730,1523708,"[{'genreNm': '사극'}, {'genreNm': '액션'}]"
201844,20181029~20181104,4,벽 속에 숨은 마법시계,20181404,2018-10-31,169095,169342,"[{'genreNm': '판타지'}, {'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201844,20181029~20181104,5,해리포터와 마법사의 돌,20010291,2001-12-13,98289,201766,"[{'genreNm': '가족'}, {'genreNm': '판타지'}]"
201844,20181029~20181104,6,할로윈,20180987,2018-10-31,90017,90492,[{'genreNm': '공포(호러)'}]
201844,20181029~20181104,7,암수살인,20179189,2018-10-03,79961,3777611,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201844,20181029~20181104,8,미쓰백,20189067,2018-10-11,69853,710780,[{'genreNm': '드라마'}]
201844,20181029~20181104,9,스타 이즈 본,20180523,2018-10-09,58175,425140,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201844,20181029~20181104,10,크레이지 리치 아시안,20182403,2018-10-25,41521,147806,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201845,20181105~20181111,1,완벽한 타인,20177538,2018-10-31,1711146,3375748,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201845,20181105~20181111,2,보헤미안 랩소디,20185485,2018-10-31,1133842,1843165,[{'genreNm': '드라마'}]
201845,20181105~20181111,3,동네사람들,20170513,2018-11-07,349542,352215,"[{'genreNm': '액션'}, {'genreNm': '스릴러'}]"
201845,20181105~20181111,4,바울,20181171,2018-10-31,65953,108996,[{'genreNm': '드라마'}]
201845,20181105~20181111,5,창궐,20174981,2018-10-25,64735,1588443,"[{'genreNm': '사극'}, {'genreNm': '액션'}]"
201845,20181105~20181111,6,해리포터와 마법사의 돌,20010291,2001-12-13,57967,259733,"[{'genreNm': '가족'}, {'genreNm': '판타지'}]"
201845,20181105~20181111,7,여곡성,20179006,2018-11-08,54872,55997,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}]"
201845,20181105~20181111,8,벽 속에 숨은 마법시계,20181404,2018-10-31,41891,211233,"[{'genreNm': '판타지'}, {'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201845,20181105~20181111,9,스타 이즈 본,20180523,2018-10-09,33777,458917,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201845,20181105~20181111,10,구스범스: 몬스터의 역습,20182693,2018-11-07,20914,21400,"[{'genreNm': '판타지'}, {'genreNm': '어드벤처'}]"
201846,20181112~20181118,1,신비한 동물들과 그린델왈드의 범죄,20176814,2018-11-14,1519853,1519853,[{'genreNm': '판타지'}]
201846,20181112~20181118,2,보헤미안 랩소디,20185485,2018-10-31,1294853,3138018,[{'genreNm': '드라마'}]
201846,20181112~20181118,3,완벽한 타인,20177538,2018-10-31,974724,4350472,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201846,20181112~20181118,4,번 더 스테이지: 더 무비,20183050,2018-11-15,235068,235068,[{'genreNm': '기타'}]
201846,20181112~20181118,5,동네사람들,20170513,2018-11-07,93410,445625,"[{'genreNm': '액션'}, {'genreNm': '스릴러'}]"
201846,20181112~20181118,6,성난황소,20184481,2018-11-22,71087,78606,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201846,20181112~20181118,7,바울,20181171,2018-10-31,51281,160277,[{'genreNm': '드라마'}]
201846,20181112~20181118,8,출국,20182935,2018-11-14,36191,36975,[{'genreNm': '드라마'}]
201846,20181112~20181118,9,너의 췌장을 먹고 싶어,20186822,2018-11-15,31710,33882,"[{'genreNm': '애니메이션'}, {'genreNm': '드라마'}]"
201846,20181112~20181118,10,해피 투게더,20189869,2018-11-15,13904,15745,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201847,20181119~20181125,1,보헤미안 랩소디,20185485,2018-10-31,1506433,4644451,[{'genreNm': '드라마'}]
201847,20181119~20181125,2,성난황소,20184481,2018-11-22,842412,921018,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201847,20181119~20181125,3,신비한 동물들과 그린델왈드의 범죄,20176814,2018-11-14,645891,2165744,[{'genreNm': '판타지'}]
201847,20181119~20181125,4,완벽한 타인,20177538,2018-10-31,539882,4890354,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201847,20181119~20181125,5,번 더 스테이지: 더 무비,20183050,2018-11-15,63334,298402,[{'genreNm': '기타'}]
201847,20181119~20181125,6,베일리 어게인,20183073,2018-11-22,44142,45254,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201847,20181119~20181125,7,바울,20181171,2018-10-31,41483,201760,[{'genreNm': '드라마'}]
201847,20181119~20181125,8,출국,20182935,2018-11-14,34432,71407,[{'genreNm': '드라마'}]
201847,20181119~20181125,9,툴리,20182669,2018-11-22,23225,24325,[{'genreNm': '드라마'}]
201847,20181119~20181125,10,너의 췌장을 먹고 싶어,20186822,2018-11-15,15028,48910,"[{'genreNm': '애니메이션'}, {'genreNm': '드라마'}]"
201848,20181126~20181202,1,국가부도의 날,20177552,2018-11-28,1558197,1571881,[{'genreNm': '드라마'}]
201848,20181126~20181202,2,보헤미안 랩소디,20185485,2018-10-31,1402497,6046948,[{'genreNm': '드라마'}]
201848,20181126~20181202,3,성난황소,20184481,2018-11-22,530647,1451665,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201848,20181126~20181202,4,완벽한 타인,20177538,2018-10-31,241689,5132043,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201848,20181126~20181202,5,후드,20181905,2018-11-28,225253,227258,[{'genreNm': '어드벤처'}]
201848,20181126~20181202,6,신비한 동물들과 그린델왈드의 범죄,20176814,2018-11-14,196437,2362181,[{'genreNm': '판타지'}]
201848,20181126~20181202,7,베일리 어게인,20183073,2018-11-22,33185,78439,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201848,20181126~20181202,8,바울,20181171,2018-10-31,28077,229837,[{'genreNm': '드라마'}]
201848,20181126~20181202,9,거미줄에 걸린 소녀,20183007,2018-11-28,24766,25172,"[{'genreNm': '액션'}, {'genreNm': '스릴러'}, {'genreNm': '범죄'}]"
201848,20181126~20181202,10,투 프렌즈,20182966,2018-11-29,20065,20419,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201849,20181203~20181209,1,국가부도의 날,20177552,2018-11-28,1152417,2724298,[{'genreNm': '드라마'}]
201849,20181203~20181209,2,보헤미안 랩소디,20185485,2018-10-31,1013235,7060183,[{'genreNm': '드라마'}]
201849,20181203~20181209,3,도어락,20179230,2018-12-05,811749,827565,"[{'genreNm': '스릴러'}, {'genreNm': '드라마'}]"
201849,20181203~20181209,4,호두까기 인형과 4개의 왕국,20189843,2018-12-06,229766,229936,"[{'genreNm': '판타지'}, {'genreNm': '드라마'}]"
201849,20181203~20181209,5,모털 엔진,20178825,2018-12-05,203372,203372,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201849,20181203~20181209,6,런닝맨 : 풀룰루의 역습,20183745,2018-12-05,122152,122873,[{'genreNm': '애니메이션'}]
201849,20181203~20181209,7,성난황소,20184481,2018-11-22,115599,1567264,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201849,20181203~20181209,8,완벽한 타인,20177538,2018-10-31,90250,5222293,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201849,20181203~20181209,9,후드,20181905,2018-11-28,49400,276658,[{'genreNm': '어드벤처'}]
201849,20181203~20181209,10,신비한 동물들과 그린델왈드의 범죄,20176814,2018-11-14,41505,2403686,[{'genreNm': '판타지'}]
201850,20181210~20181216,1,보헤미안 랩소디,20185485,2018-10-31,882316,7942499,[{'genreNm': '드라마'}]
201850,20181210~20181216,2,국가부도의 날,20177552,2018-11-28,811700,3535998,[{'genreNm': '드라마'}]
201850,20181210~20181216,3,도어락,20179230,2018-12-05,599827,1427392,"[{'genreNm': '스릴러'}, {'genreNm': '드라마'}]"
201850,20181210~20181216,4,스파이더맨: 뉴 유니버스,20183238,2018-12-12,386892,390327,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}, {'genreNm': '가족'}]"
201850,20181210~20181216,5,호두까기 인형과 4개의 왕국,20189843,2018-12-06,178489,408425,"[{'genreNm': '판타지'}, {'genreNm': '드라마'}]"
201850,20181210~20181216,6,부탁 하나만 들어줘,20182082,2018-12-12,84096,87501,"[{'genreNm': '스릴러'}, {'genreNm': '미스터리'}]"
201850,20181210~20181216,7,스윙키즈,20175547,2018-12-19,82008,100989,[{'genreNm': '드라마'}]
201850,20181210~20181216,8,모털 엔진,20178825,2018-12-05,58698,262070,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201850,20181210~20181216,9,런닝맨 : 풀룰루의 역습,20183745,2018-12-05,57836,180709,[{'genreNm': '애니메이션'}]
201850,20181210~20181216,10,완벽한 타인,20177538,2018-10-31,48328,5270621,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201851,20181217~20181223,1,아쿠아맨,20180290,2018-12-19,1249885,1250060,[{'genreNm': '액션'}]
201851,20181217~20181223,2,마약왕,20168773,2018-12-19,1202982,1210179,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201851,20181217~20181223,3,스윙키즈,20175547,2018-12-19,559956,660945,[{'genreNm': '드라마'}]
201851,20181217~20181223,4,보헤미안 랩소디,20185485,2018-10-31,559627,8502126,[{'genreNm': '드라마'}]
201851,20181217~20181223,5,그린치,20182421,2018-12-19,195695,199381,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}]"
201851,20181217~20181223,6,국가부도의 날,20177552,2018-11-28,187915,3723913,[{'genreNm': '드라마'}]
201851,20181217~20181223,7,스파이더맨: 뉴 유니버스,20183238,2018-12-12,151467,541794,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}, {'genreNm': '가족'}]"
201851,20181217~20181223,8,도어락,20179230,2018-12-05,118610,1546002,"[{'genreNm': '스릴러'}, {'genreNm': '드라마'}]"
201851,20181217~20181223,9,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,2018-12-19,111789,112539,[{'genreNm': '애니메이션'}]
201851,20181217~20181223,10,극장판 포켓몬스터 모두의 이야기,20183375,2018-12-19,85371,86997,[{'genreNm': '애니메이션'}]
201852,20181224~20181230,1,아쿠아맨,20180290,2018-12-19,1954103,3204163,[{'genreNm': '액션'}]
201852,20181224~20181230,2,범블비,20186281,2018-12-25,1052442,1056143,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201852,20181224~20181230,3,PMC: 더 벙커,20170658,2018-12-26,991869,1013905,[{'genreNm': '액션'}]
201852,20181224~20181230,4,보헤미안 랩소디,20185485,2018-10-31,616008,9118134,[{'genreNm': '드라마'}]
201852,20181224~20181230,5,마약왕,20168773,2018-12-19,577646,1787825,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201852,20181224~20181230,6,스윙키즈,20175547,2018-12-19,534206,1195151,[{'genreNm': '드라마'}]
201852,20181224~20181230,7,점박이 한반도의 공룡2 : 새로운 낙원,20183785,2018-12-25,327110,333626,[{'genreNm': '애니메이션'}]
201852,20181224~20181230,8,그린치,20182421,2018-12-19,259433,458814,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}]"
201852,20181224~20181230,9,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,2018-12-19,147214,259753,[{'genreNm': '애니메이션'}]
201852,20181224~20181230,10,스파이더맨: 뉴 유니버스,20183238,2018-12-12,86533,628327,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}, {'genreNm': '가족'}]"
201901,20181231~20190106,1,아쿠아맨,20180290,2018-12-19,1340208,4544371,[{'genreNm': '액션'}]
201901,20181231~20190106,2,주먹왕 랄프 2: 인터넷 속으로,20189463,2019-01-03,753837,758353,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201901,20181231~20190106,3,PMC: 더 벙커,20170658,2018-12-26,593770,1607675,[{'genreNm': '액션'}]
201901,20181231~20190106,4,보헤미안 랩소디,20185485,2018-10-31,492255,9610389,[{'genreNm': '드라마'}]
201901,20181231~20190106,5,범블비,20186281,2018-12-25,433957,1490100,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201901,20181231~20190106,6,스윙키즈,20175547,2018-12-19,232854,1428005,[{'genreNm': '드라마'}]
201901,20181231~20190106,7,점박이 한반도의 공룡2 : 새로운 낙원,20183785,2018-12-25,187427,521053,[{'genreNm': '애니메이션'}]
201901,20181231~20190106,8,언니,20184187,2019-01-01,171095,172338,[{'genreNm': '액션'}]
201901,20181231~20190106,9,말모이,20184105,2019-01-09,98615,151979,[{'genreNm': '드라마'}]
201901,20181231~20190106,10,그린치,20182421,2018-12-19,84999,543813,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}]"
201902,20190107~20190113,1,말모이,20184105,2019-01-09,1032940,1184919,[{'genreNm': '드라마'}]
201902,20190107~20190113,2,내안의 그놈,20176251,2019-01-09,744986,765380,"[{'genreNm': '판타지'}, {'genreNm': '코미디'}]"
201902,20190107~20190113,3,주먹왕 랄프 2: 인터넷 속으로,20189463,2019-01-03,583931,1342284,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201902,20190107~20190113,4,아쿠아맨,20180290,2018-12-19,376364,4920735,[{'genreNm': '액션'}]
201902,20190107~20190113,5,극장판 공룡메카드: 타이니소어의 섬,20183915,2019-01-10,289224,289878,[{'genreNm': '애니메이션'}]
201902,20190107~20190113,6,보헤미안 랩소디,20185485,2018-10-31,175290,9785679,[{'genreNm': '드라마'}]
201902,20190107~20190113,7,그린 북,20184574,2019-01-09,92682,99569,[{'genreNm': '드라마'}]
201902,20190107~20190113,8,범블비,20186281,2018-12-25,63391,1553491,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201902,20190107~20190113,9,PMC: 더 벙커,20170658,2018-12-26,57525,1665200,[{'genreNm': '액션'}]
201902,20190107~20190113,10,스윙키즈,20175547,2018-12-19,34868,1462873,[{'genreNm': '드라마'}]
201903,20190114~20190120,1,말모이,20184105,2019-01-09,1039649,2224568,[{'genreNm': '드라마'}]
201903,20190114~20190120,2,내안의 그놈,20176251,2019-01-09,831673,1597053,"[{'genreNm': '판타지'}, {'genreNm': '코미디'}]"
201903,20190114~20190120,3,글래스,20182544,2019-01-17,339083,339707,"[{'genreNm': '드라마'}, {'genreNm': '미스터리'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201903,20190114~20190120,4,주먹왕 랄프 2: 인터넷 속으로,20189463,2019-01-03,264683,1606967,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201903,20190114~20190120,5,언더독,20186324,2019-01-16,110782,122573,[{'genreNm': '애니메이션'}]
201903,20190114~20190120,6,아쿠아맨,20180290,2018-12-19,98500,5019235,[{'genreNm': '액션'}]
201903,20190114~20190120,7,극장판 공룡메카드: 타이니소어의 섬,20183915,2019-01-10,89691,379569,[{'genreNm': '애니메이션'}]
201903,20190114~20190120,8,보헤미안 랩소디,20185485,2018-10-31,81131,9866810,[{'genreNm': '드라마'}]
201903,20190114~20190120,9,미래의 미라이,20182588,2019-01-16,74982,77985,[{'genreNm': '애니메이션'}]
201903,20190114~20190120,10,그린 북,20184574,2019-01-09,73679,173248,[{'genreNm': '드라마'}]
201904,20190121~20190127,1,극한직업,20182530,2019-01-23,3120405,3139563,[{'genreNm': '코미디'}]
201904,20190121~20190127,2,말모이,20184105,2019-01-09,432974,2657542,[{'genreNm': '드라마'}]
201904,20190121~20190127,3,내안의 그놈,20176251,2019-01-09,274071,1871124,"[{'genreNm': '판타지'}, {'genreNm': '코미디'}]"
201904,20190121~20190127,4,러브 유어셀프 인 서울,20185124,2019-01-26,182103,182103,[{'genreNm': '공연'}]
201904,20190121~20190127,5,주먹왕 랄프 2: 인터넷 속으로,20189463,2019-01-03,128264,1735231,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201904,20190121~20190127,6,글래스,20182544,2019-01-17,112753,452460,"[{'genreNm': '드라마'}, {'genreNm': '미스터리'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201904,20190121~20190127,7,언더독,20186324,2019-01-16,54264,176837,[{'genreNm': '애니메이션'}]
201904,20190121~20190127,8,보헤미안 랩소디,20185485,2018-10-31,43896,9910706,[{'genreNm': '드라마'}]
201904,20190121~20190127,9,그린 북,20184574,2019-01-09,37404,210652,[{'genreNm': '드라마'}]
201904,20190121~20190127,10,몬스터 파크,20189385,2019-01-23,29802,30571,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201905,20190128~20190203,1,극한직업,20182530,2019-01-23,4154994,7294557,[{'genreNm': '코미디'}]
201905,20190128~20190203,2,뺑반,20180868,2019-01-30,954106,963002,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201905,20190128~20190203,3,드래곤 길들이기 3,20186261,2019-01-30,614508,623676,[{'genreNm': '애니메이션'}]
201905,20190128~20190203,4,극장판 헬로카봇: 옴파로스 섬의 비밀,20185478,2019-01-31,308337,309600,[{'genreNm': '애니메이션'}]
201905,20190128~20190203,5,말모이,20184105,2019-01-09,126004,2783546,[{'genreNm': '드라마'}]
201905,20190128~20190203,6,러브 유어셀프 인 서울,20185124,2019-01-26,117104,299207,[{'genreNm': '공연'}]
201905,20190128~20190203,7,내안의 그놈,20176251,2019-01-09,39678,1910802,"[{'genreNm': '판타지'}, {'genreNm': '코미디'}]"
201905,20190128~20190203,8,가버나움,20184896,2019-01-24,32132,54001,[{'genreNm': '드라마'}]
201905,20190128~20190203,9,그린 북,20184574,2019-01-09,29716,240368,[{'genreNm': '드라마'}]
201905,20190128~20190203,10,주먹왕 랄프 2: 인터넷 속으로,20189463,2019-01-03,19719,1754950,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': '가족'}]"
201906,20190204~20190210,1,극한직업,20182530,2019-01-23,5544306,12838863,[{'genreNm': '코미디'}]
201906,20190204~20190210,2,알리타: 배틀 엔젤,20188282,2019-02-05,1244171,1256871,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201906,20190204~20190210,3,뺑반,20180868,2019-01-30,769192,1732194,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201906,20190204~20190210,4,드래곤 길들이기 3,20186261,2019-01-30,557360,1181036,[{'genreNm': '애니메이션'}]
201906,20190204~20190210,5,극장판 헬로카봇: 옴파로스 섬의 비밀,20185478,2019-01-31,213631,523231,[{'genreNm': '애니메이션'}]
201906,20190204~20190210,6,레고 무비2,20185444,2019-02-06,68501,71030,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}, {'genreNm': '어드벤처'}]"
201906,20190204~20190210,7,말모이,20184105,2019-01-09,65190,2848736,[{'genreNm': '드라마'}]
201906,20190204~20190210,8,러브 유어셀프 인 서울,20185124,2019-01-26,43159,342366,[{'genreNm': '공연'}]
201906,20190204~20190210,9,그린 북,20184574,2019-01-09,37039,277407,[{'genreNm': '드라마'}]
201906,20190204~20190210,10,가버나움,20184896,2019-01-24,33786,87787,[{'genreNm': '드라마'}]
201907,20190211~20190217,1,극한직업,20182530,2019-01-23,1697378,14536241,[{'genreNm': '코미디'}]
201907,20190211~20190217,2,증인,20185881,2019-02-13,703375,737138,[{'genreNm': '드라마'}]
201907,20190211~20190217,3,알리타: 배틀 엔젤,20188282,2019-02-05,461147,1718018,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201907,20190211~20190217,4,해피 데스데이 2 유,20195915,2019-02-14,288142,288142,"[{'genreNm': '공포(호러)'}, {'genreNm': '코미디'}]"
201907,20190211~20190217,5,기묘한 가족,20174169,2019-02-13,203118,216254,"[{'genreNm': '코미디'}, {'genreNm': '가족'}]"
201907,20190211~20190217,6,드래곤 길들이기 3,20186261,2019-01-30,166638,1347674,[{'genreNm': '애니메이션'}]
201907,20190211~20190217,7,메리 포핀스 리턴즈,20184888,2019-02-14,129304,130491,"[{'genreNm': '판타지'}, {'genreNm': '뮤지컬'}]"
201907,20190211~20190217,8,뺑반,20180868,2019-01-30,88953,1821147,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201907,20190211~20190217,9,명탐정 코난:전율의 악보,20162003,2019-02-14,83376,83376,"[{'genreNm': '애니메이션'}, {'genreNm': '미스터리'}]"
201907,20190211~20190217,10,극장판 헬로카봇: 옴파로스 섬의 비밀,20185478,2019-01-31,34913,558144,[{'genreNm': '애니메이션'}]
201908,20190218~20190224,1,사바하,20177539,2019-02-20,1174016,1176175,"[{'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201908,20190218~20190224,2,극한직업,20182530,2019-01-23,881036,15417277,[{'genreNm': '코미디'}]
201908,20190218~20190224,3,증인,20185881,2019-02-13,823118,1560256,[{'genreNm': '드라마'}]
201908,20190218~20190224,4,알리타: 배틀 엔젤,20188282,2019-02-05,167328,1885346,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201908,20190218~20190224,5,신데렐라:마법 반지의 비밀,20195743,2019-02-20,131642,133151,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}]"
201908,20190218~20190224,6,해피 데스데이 2 유,20195915,2019-02-14,104255,392397,"[{'genreNm': '공포(호러)'}, {'genreNm': '코미디'}]"
201908,20190218~20190224,7,드래곤 길들이기 3,20186261,2019-01-30,83043,1430717,[{'genreNm': '애니메이션'}]
201908,20190218~20190224,8,해리포터와 비밀의 방,20020222,2002-12-13,79301,79301,[{'genreNm': '드라마'}]
201908,20190218~20190224,9,콜드 체이싱,20185576,2019-02-20,78016,78303,[{'genreNm': '액션'}]
